"gs_name","gene_symbol","category"
"R_Innate_immune_response","DNAJC3","Immune_Regulation_Pathways"
"R_Innate_immune_response","DNAJC5","Immune_Regulation_Pathways"
"R_Innate_immune_response","DNASE1L1","Immune_Regulation_Pathways"
"R_Innate_immune_response","DNM1","Immune_Regulation_Pathways"
"R_Innate_immune_response","DNM2","Immune_Regulation_Pathways"
"R_Innate_immune_response","DNM3","Immune_Regulation_Pathways"
"R_Innate_immune_response","DOCK1","Immune_Regulation_Pathways"
"R_Innate_immune_response","DOCK2","Immune_Regulation_Pathways"
"R_Innate_immune_response","DOK3","Immune_Regulation_Pathways"
"R_Innate_immune_response","DPP7","Immune_Regulation_Pathways"
"R_Innate_immune_response","DSC1","Immune_Regulation_Pathways"
"R_Innate_immune_response","DSG1","Immune_Regulation_Pathways"
"R_Innate_immune_response","DSN1","Immune_Regulation_Pathways"
"R_Innate_immune_response","DSP","Immune_Regulation_Pathways"
"R_Innate_immune_response","DTX4","Immune_Regulation_Pathways"
"R_Innate_immune_response","DUSP3","Immune_Regulation_Pathways"
"R_Innate_immune_response","DUSP4","Immune_Regulation_Pathways"
"R_Innate_immune_response","DUSP6","Immune_Regulation_Pathways"
"R_Innate_immune_response","DUSP7","Immune_Regulation_Pathways"
"R_Innate_immune_response","DYNC1H1","Immune_Regulation_Pathways"
"R_Innate_immune_response","DYNC1LI1","Immune_Regulation_Pathways"
"R_Innate_immune_response","DYNLL1","Immune_Regulation_Pathways"
"R_Innate_immune_response","DYNLT1","Immune_Regulation_Pathways"
"R_Innate_immune_response","ECSIT","Immune_Regulation_Pathways"
"R_Innate_immune_response","EEA1","Immune_Regulation_Pathways"
"R_Innate_immune_response","EEF1A1","Immune_Regulation_Pathways"
"R_Innate_immune_response","EEF2","Immune_Regulation_Pathways"
"R_Innate_immune_response","ELANE","Immune_Regulation_Pathways"
"R_Innate_immune_response","ELK1","Immune_Regulation_Pathways"
"R_Innate_immune_response","ELMO1","Immune_Regulation_Pathways"
"R_Innate_immune_response","ELMO2","Immune_Regulation_Pathways"
"R_Innate_immune_response","ENPP4","Immune_Regulation_Pathways"
"R_Innate_immune_response","EP300","Immune_Regulation_Pathways"
"R_Innate_immune_response","EPPIN","Immune_Regulation_Pathways"
"R_Innate_immune_response","EPPIN-WFDC6","Immune_Regulation_Pathways"
"R_Innate_immune_response","EPX","Immune_Regulation_Pathways"
"R_Innate_immune_response","ERP44","Immune_Regulation_Pathways"
"R_Innate_immune_response","F2","Immune_Regulation_Pathways"
"R_Innate_immune_response","FABP5","Immune_Regulation_Pathways"
"R_Innate_immune_response","FADD","Immune_Regulation_Pathways"
"R_Innate_immune_response","FAF2","Immune_Regulation_Pathways"
"R_Innate_immune_response","FBXW11","Immune_Regulation_Pathways"
"R_Innate_immune_response","FCAR","Immune_Regulation_Pathways"
"R_Innate_immune_response","FCER1A","Immune_Regulation_Pathways"
"R_Innate_immune_response","FCER1G","Immune_Regulation_Pathways"
"R_Innate_immune_response","FCGR1A","Immune_Regulation_Pathways"
"R_Innate_immune_response","FCGR2A","Immune_Regulation_Pathways"
"R_Innate_immune_response","FCGR3A","Immune_Regulation_Pathways"
"R_Innate_immune_response","FCGR3B","Immune_Regulation_Pathways"
"R_Innate_immune_response","FCN1","Immune_Regulation_Pathways"
"R_Innate_immune_response","FCN2","Immune_Regulation_Pathways"
"R_Innate_immune_response","FCN3","Immune_Regulation_Pathways"
"R_Innate_immune_response","FGA","Immune_Regulation_Pathways"
"R_Innate_immune_response","FGB","Immune_Regulation_Pathways"
"R_Innate_immune_response","FGG","Immune_Regulation_Pathways"
"R_Innate_immune_response","FGL2","Immune_Regulation_Pathways"
"R_Innate_immune_response","FGR","Immune_Regulation_Pathways"
"R_Innate_immune_response","FLG2","Immune_Regulation_Pathways"
"R_Innate_immune_response","FOLR3","Immune_Regulation_Pathways"
"R_Innate_immune_response","FOS","Immune_Regulation_Pathways"
"R_Innate_immune_response","FPR1","Immune_Regulation_Pathways"
"R_Innate_immune_response","FPR2","Immune_Regulation_Pathways"
"R_Innate_immune_response","FRK","Immune_Regulation_Pathways"
"R_Innate_immune_response","FRMPD3","Immune_Regulation_Pathways"
"R_Innate_immune_response","FTH1","Immune_Regulation_Pathways"
"R_Innate_immune_response","FTL","Immune_Regulation_Pathways"
"R_Innate_immune_response","FUCA1","Immune_Regulation_Pathways"
"R_Innate_immune_response","FUCA2","Immune_Regulation_Pathways"
"R_Innate_immune_response","FYN","Immune_Regulation_Pathways"
"R_Innate_immune_response","GAA","Immune_Regulation_Pathways"
"R_Innate_immune_response","GAB2","Immune_Regulation_Pathways"
"R_Innate_immune_response","GALNS","Immune_Regulation_Pathways"
"R_Innate_immune_response","GCA","Immune_Regulation_Pathways"
"R_Innate_immune_response","GDI2","Immune_Regulation_Pathways"
"R_Innate_immune_response","GGH","Immune_Regulation_Pathways"
"R_Innate_immune_response","GHDC","Immune_Regulation_Pathways"
"R_Innate_immune_response","GLA","Immune_Regulation_Pathways"
"R_Innate_immune_response","GLB1","Immune_Regulation_Pathways"
"R_Innate_immune_response","GLIPR1","Immune_Regulation_Pathways"
"R_Innate_immune_response","GM2A","Immune_Regulation_Pathways"
"R_Innate_immune_response","GMFG","Immune_Regulation_Pathways"
"R_Innate_immune_response","GNLY","Immune_Regulation_Pathways"
"R_Innate_immune_response","GNS","Immune_Regulation_Pathways"
"R_Innate_immune_response","GOLGA7","Immune_Regulation_Pathways"
"R_Innate_immune_response","GPI","Immune_Regulation_Pathways"
"R_Innate_immune_response","GPR84","Immune_Regulation_Pathways"
"R_Innate_immune_response","GRAP2","Immune_Regulation_Pathways"
"R_Innate_immune_response","GRB2","Immune_Regulation_Pathways"
"R_Innate_immune_response","GRN","Immune_Regulation_Pathways"
"R_Innate_immune_response","GSDMD","Immune_Regulation_Pathways"
"R_Innate_immune_response","GSDME","Immune_Regulation_Pathways"
"R_Innate_immune_response","GSN","Immune_Regulation_Pathways"
"R_Innate_immune_response","GSTP1","Immune_Regulation_Pathways"
"R_Innate_immune_response","GUSB","Immune_Regulation_Pathways"
"R_Innate_immune_response","GYG1","Immune_Regulation_Pathways"
"R_Innate_immune_response","GZMM","Immune_Regulation_Pathways"
"R_Innate_immune_response","HBB","Immune_Regulation_Pathways"
"R_Innate_immune_response","HCK","Immune_Regulation_Pathways"
"R_Innate_immune_response","HEBP2","Immune_Regulation_Pathways"
"R_Innate_immune_response","HERC5","Immune_Regulation_Pathways"
"R_Innate_immune_response","HEXB","Immune_Regulation_Pathways"
"R_Innate_immune_response","HGSNAT","Immune_Regulation_Pathways"
"R_Innate_immune_response","HK3","Immune_Regulation_Pathways"
"R_Innate_immune_response","HLA-A","Immune_Regulation_Pathways"
"R_Innate_immune_response","HLA-B","Immune_Regulation_Pathways"
"R_Innate_immune_response","HLA-C","Immune_Regulation_Pathways"
"R_Innate_immune_response","HLA-E","Immune_Regulation_Pathways"
"R_Innate_immune_response","HMGB1","Immune_Regulation_Pathways"
"R_Innate_immune_response","HMOX1","Immune_Regulation_Pathways"
"R_Innate_immune_response","HMOX2","Immune_Regulation_Pathways"
"R_Innate_immune_response","HP","Immune_Regulation_Pathways"
"R_Innate_immune_response","HPSE","Immune_Regulation_Pathways"
"R_Innate_immune_response","HRAS","Immune_Regulation_Pathways"
"R_Innate_immune_response","HRNR","Immune_Regulation_Pathways"
"R_Innate_immune_response","HSP90AA1","Immune_Regulation_Pathways"
"R_Innate_immune_response","HSP90AB1","Immune_Regulation_Pathways"
"R_Innate_immune_response","HSP90B1","Immune_Regulation_Pathways"
"R_Innate_immune_response","HSPA1A","Immune_Regulation_Pathways"
"R_Innate_immune_response","HSPA1B","Immune_Regulation_Pathways"
"R_Innate_immune_response","HSPA6","Immune_Regulation_Pathways"
"R_Innate_immune_response","HSPA8","Immune_Regulation_Pathways"
"R_Innate_immune_response","HTN1","Immune_Regulation_Pathways"
"R_Innate_immune_response","HTN3","Immune_Regulation_Pathways"
"R_Innate_immune_response","HUWE1","Immune_Regulation_Pathways"
"R_Innate_immune_response","HVCN1","Immune_Regulation_Pathways"
"R_Innate_immune_response","ICAM2","Immune_Regulation_Pathways"
"R_Innate_immune_response","ICAM3","Immune_Regulation_Pathways"
"R_Innate_immune_response","IDH1","Immune_Regulation_Pathways"
"R_Innate_immune_response","IFI16","Immune_Regulation_Pathways"
"R_Innate_immune_response","IFIH1","Immune_Regulation_Pathways"
"R_Innate_immune_response","IFNA1","Immune_Regulation_Pathways"
"R_Innate_immune_response","IFNA10","Immune_Regulation_Pathways"
"R_Innate_immune_response","IFNA13","Immune_Regulation_Pathways"
"R_Innate_immune_response","IFNA14","Immune_Regulation_Pathways"
"R_Innate_immune_response","IFNA16","Immune_Regulation_Pathways"
"R_Innate_immune_response","IFNA17","Immune_Regulation_Pathways"
"R_Innate_immune_response","IFNA2","Immune_Regulation_Pathways"
"R_Innate_immune_response","IFNA21","Immune_Regulation_Pathways"
"R_Innate_immune_response","IFNA4","Immune_Regulation_Pathways"
"R_Innate_immune_response","IFNA5","Immune_Regulation_Pathways"
"R_Innate_immune_response","IFNA6","Immune_Regulation_Pathways"
"R_Innate_immune_response","IFNA7","Immune_Regulation_Pathways"
"R_Innate_immune_response","IFNA8","Immune_Regulation_Pathways"
"R_Innate_immune_response","IFNB1","Immune_Regulation_Pathways"
"R_Innate_immune_response","IGF2R","Immune_Regulation_Pathways"
"R_Innate_immune_response","IGHE","Immune_Regulation_Pathways"
"R_Innate_immune_response","IGHG1","Immune_Regulation_Pathways"
"R_Innate_immune_response","IGHG2","Immune_Regulation_Pathways"
"R_Innate_immune_response","IGHG4","Immune_Regulation_Pathways"
"R_Innate_immune_response","IGHV1-2","Immune_Regulation_Pathways"
"R_Innate_immune_response","IGHV1-46","Immune_Regulation_Pathways"
"R_Innate_immune_response","IGHV1-69","Immune_Regulation_Pathways"
"R_Innate_immune_response","IGHV2-5","Immune_Regulation_Pathways"
"R_Innate_immune_response","IGHV2-70","Immune_Regulation_Pathways"
"R_Innate_immune_response","IGHV3-11","Immune_Regulation_Pathways"
"R_Innate_immune_response","IGHV3-13","Immune_Regulation_Pathways"
"R_Innate_immune_response","IGHV3-23","Immune_Regulation_Pathways"
"R_Innate_immune_response","IGHV3-30","Immune_Regulation_Pathways"
"R_Innate_immune_response","IGHV3-33","Immune_Regulation_Pathways"
"R_Innate_immune_response","IGHV3-48","Immune_Regulation_Pathways"
"R_Innate_immune_response","IGHV3-53","Immune_Regulation_Pathways"
"R_Innate_immune_response","IGHV3-7","Immune_Regulation_Pathways"
"R_Innate_immune_response","IGHV4-34","Immune_Regulation_Pathways"
"R_Innate_immune_response","IGHV4-39","Immune_Regulation_Pathways"
"R_Innate_immune_response","IGHV4-59","Immune_Regulation_Pathways"
"R_Innate_immune_response","IGKV1-12","Immune_Regulation_Pathways"
"R_Innate_immune_response","IGKV1-16","Immune_Regulation_Pathways"
"R_Innate_immune_response","IGKV1-17","Immune_Regulation_Pathways"
"R_Innate_immune_response","IGKV1-33","Immune_Regulation_Pathways"
"R_Innate_immune_response","IGKV1-39","Immune_Regulation_Pathways"
"R_Innate_immune_response","IGKV1-5","Immune_Regulation_Pathways"
"R_Innate_immune_response","IGKV1D-12","Immune_Regulation_Pathways"
"R_Innate_immune_response","IGKV1D-16","Immune_Regulation_Pathways"
"R_Innate_immune_response","IGKV1D-33","Immune_Regulation_Pathways"
"R_Innate_immune_response","IGKV1D-39","Immune_Regulation_Pathways"
"R_Innate_immune_response","IGKV2-28","Immune_Regulation_Pathways"
"R_Innate_immune_response","IGKV2-30","Immune_Regulation_Pathways"
"R_Innate_immune_response","IGKV2D-28","Immune_Regulation_Pathways"
"R_Innate_immune_response","IGKV2D-30","Immune_Regulation_Pathways"
"R_Innate_immune_response","IGKV2D-40","Immune_Regulation_Pathways"
"R_Innate_immune_response","IGKV3-11","Immune_Regulation_Pathways"
"R_Innate_immune_response","IGKV3-15","Immune_Regulation_Pathways"
"R_Innate_immune_response","IGKV3-20","Immune_Regulation_Pathways"
"R_Innate_immune_response","IGKV3D-20","Immune_Regulation_Pathways"
"R_Innate_immune_response","IGKV4-1","Immune_Regulation_Pathways"
"R_Innate_immune_response","IGKV5-2","Immune_Regulation_Pathways"
"R_Innate_immune_response","IGLC2","Immune_Regulation_Pathways"
"R_Innate_immune_response","IGLC3","Immune_Regulation_Pathways"
"R_Innate_immune_response","IGLV1-40","Immune_Regulation_Pathways"
"R_Innate_immune_response","IGLV1-44","Immune_Regulation_Pathways"
"R_Innate_immune_response","IGLV1-47","Immune_Regulation_Pathways"
"R_Innate_immune_response","IGLV1-51","Immune_Regulation_Pathways"
"R_Innate_immune_response","IGLV2-11","Immune_Regulation_Pathways"
"R_Innate_immune_response","IGLV2-14","Immune_Regulation_Pathways"
"R_Innate_immune_response","IGLV2-23","Immune_Regulation_Pathways"
"R_Innate_immune_response","IGLV2-8","Immune_Regulation_Pathways"
"R_Innate_immune_response","IGLV3-1","Immune_Regulation_Pathways"
"R_Innate_immune_response","IGLV3-19","Immune_Regulation_Pathways"
"R_Innate_immune_response","IGLV3-21","Immune_Regulation_Pathways"
"R_Innate_immune_response","IGLV3-25","Immune_Regulation_Pathways"
"R_Innate_immune_response","IGLV3-27","Immune_Regulation_Pathways"
"R_Innate_immune_response","IGLV6-57","Immune_Regulation_Pathways"
"R_Innate_immune_response","IGLV7-43","Immune_Regulation_Pathways"
"R_Innate_immune_response","IKBKB","Immune_Regulation_Pathways"
"R_Innate_immune_response","IKBKE","Immune_Regulation_Pathways"
"R_Innate_immune_response","IKBKG","Immune_Regulation_Pathways"
"R_Innate_immune_response","IL1B","Immune_Regulation_Pathways"
"R_Innate_immune_response","ILF2","Immune_Regulation_Pathways"
"R_Innate_immune_response","IMPDH1","Immune_Regulation_Pathways"
"R_Innate_immune_response","IMPDH2","Immune_Regulation_Pathways"
"R_Innate_immune_response","IQGAP1","Immune_Regulation_Pathways"
"R_Innate_immune_response","IQGAP2","Immune_Regulation_Pathways"
"R_Innate_immune_response","IRAG2","Immune_Regulation_Pathways"
"R_Innate_immune_response","IRAK1","Immune_Regulation_Pathways"
"R_Innate_immune_response","IRAK2","Immune_Regulation_Pathways"
"R_Innate_immune_response","IRAK3","Immune_Regulation_Pathways"
"R_Innate_immune_response","IRAK4","Immune_Regulation_Pathways"
"R_Innate_immune_response","IRF3","Immune_Regulation_Pathways"
"R_Innate_immune_response","IRF7","Immune_Regulation_Pathways"
"R_Innate_immune_response","ISG15","Immune_Regulation_Pathways"
"R_Innate_immune_response","IST1","Immune_Regulation_Pathways"
"R_Innate_immune_response","ITCH","Immune_Regulation_Pathways"
"R_Innate_immune_response","ITGAL","Immune_Regulation_Pathways"
"R_Innate_immune_response","ITGAM","Immune_Regulation_Pathways"
"R_Innate_immune_response","ITGAV","Immune_Regulation_Pathways"
"R_Innate_immune_response","ITGAX","Immune_Regulation_Pathways"
"R_Innate_immune_response","ITGB2","Immune_Regulation_Pathways"
"R_Innate_immune_response","ITK","Immune_Regulation_Pathways"
"R_Innate_immune_response","ITLN1","Immune_Regulation_Pathways"
"R_Innate_immune_response","ITPR1","Immune_Regulation_Pathways"
"R_Innate_immune_response","ITPR2","Immune_Regulation_Pathways"
"R_Innate_immune_response","ITPR3","Immune_Regulation_Pathways"
"R_Innate_immune_response","JUN","Immune_Regulation_Pathways"
"R_Innate_immune_response","JUP","Immune_Regulation_Pathways"
"R_Innate_immune_response","KCMF1","Immune_Regulation_Pathways"
"R_Innate_immune_response","KCNAB2","Immune_Regulation_Pathways"
"R_Innate_immune_response","KIR2DS1","Immune_Regulation_Pathways"
"R_Innate_immune_response","KIR2DS2","Immune_Regulation_Pathways"
"R_Innate_immune_response","KIR2DS4","Immune_Regulation_Pathways"
"R_Innate_immune_response","KIR2DS5","Immune_Regulation_Pathways"
"R_Innate_immune_response","KIR3DS1","Immune_Regulation_Pathways"
"R_Innate_immune_response","KLRC2","Immune_Regulation_Pathways"
"R_Innate_immune_response","KLRD1","Immune_Regulation_Pathways"
"R_Innate_immune_response","KLRK1","Immune_Regulation_Pathways"
"R_Innate_immune_response","KPNB1","Immune_Regulation_Pathways"
"R_Innate_immune_response","KRAS","Immune_Regulation_Pathways"
"R_Innate_immune_response","KRT1","Immune_Regulation_Pathways"
"R_Innate_immune_response","LAIR1","Immune_Regulation_Pathways"
"R_Innate_immune_response","LAMP1","Immune_Regulation_Pathways"
"R_Innate_immune_response","LAMP2","Immune_Regulation_Pathways"
"R_Innate_immune_response","LAMTOR1","Immune_Regulation_Pathways"
"R_Innate_immune_response","LAMTOR2","Immune_Regulation_Pathways"
"R_Innate_immune_response","LAMTOR3","Immune_Regulation_Pathways"
"R_Innate_immune_response","LAT","Immune_Regulation_Pathways"
"R_Innate_immune_response","LAT2","Immune_Regulation_Pathways"
"R_Innate_immune_response","LBP","Immune_Regulation_Pathways"
"R_Innate_immune_response","LCK","Immune_Regulation_Pathways"
"R_Innate_immune_response","LCN2","Immune_Regulation_Pathways"
"R_Innate_immune_response","LCP2","Immune_Regulation_Pathways"
"R_Innate_immune_response","LEAP2","Immune_Regulation_Pathways"
"R_Innate_immune_response","LGALS3","Immune_Regulation_Pathways"
"R_Innate_immune_response","LGMN","Immune_Regulation_Pathways"
"R_Innate_immune_response","LILRA3","Immune_Regulation_Pathways"
"R_Innate_immune_response","LILRB2","Immune_Regulation_Pathways"
"R_Innate_immune_response","LILRB3","Immune_Regulation_Pathways"
"R_Innate_immune_response","LIMK1","Immune_Regulation_Pathways"
"R_Innate_immune_response","LPCAT1","Immune_Regulation_Pathways"
"R_Innate_immune_response","LPO","Immune_Regulation_Pathways"
"R_Innate_immune_response","LRG1","Immune_Regulation_Pathways"
"R_Innate_immune_response","LRRC7","Immune_Regulation_Pathways"
"R_Innate_immune_response","LRRFIP1","Immune_Regulation_Pathways"
"R_Innate_immune_response","LTA4H","Immune_Regulation_Pathways"
"R_Innate_immune_response","LTF","Immune_Regulation_Pathways"
"R_Innate_immune_response","LY86","Immune_Regulation_Pathways"
"R_Innate_immune_response","LY96","Immune_Regulation_Pathways"
"R_Innate_immune_response","LYN","Immune_Regulation_Pathways"
"R_Innate_immune_response","LYZ","Immune_Regulation_Pathways"
"R_Innate_immune_response","MAGT1","Immune_Regulation_Pathways"
"R_Innate_immune_response","MALT1","Immune_Regulation_Pathways"
"R_Innate_immune_response","MAN2B1","Immune_Regulation_Pathways"
"R_Innate_immune_response","MANBA","Immune_Regulation_Pathways"
"R_Innate_immune_response","MAP2K1","Immune_Regulation_Pathways"
"R_Innate_immune_response","MAP2K3","Immune_Regulation_Pathways"
"R_Innate_immune_response","MAP2K4","Immune_Regulation_Pathways"
"R_Innate_immune_response","MAP2K6","Immune_Regulation_Pathways"
"R_Innate_immune_response","MAP2K7","Immune_Regulation_Pathways"
"R_Innate_immune_response","MAP3K1","Immune_Regulation_Pathways"
"R_Innate_immune_response","MAP3K14","Immune_Regulation_Pathways"
"R_Innate_immune_response","MAP3K7","Immune_Regulation_Pathways"
"R_Innate_immune_response","MAP3K8","Immune_Regulation_Pathways"
"R_Innate_immune_response","MAPK1","Immune_Regulation_Pathways"
"R_Innate_immune_response","MAPK10","Immune_Regulation_Pathways"
"R_Innate_immune_response","MAPK11","Immune_Regulation_Pathways"
"R_Innate_immune_response","MAPK12","Immune_Regulation_Pathways"
"R_Innate_immune_response","MAPK13","Immune_Regulation_Pathways"
"R_Innate_immune_response","MAPK14","Immune_Regulation_Pathways"
"R_Innate_immune_response","MAPK3","Immune_Regulation_Pathways"
"R_Innate_immune_response","MAPK7","Immune_Regulation_Pathways"
"R_Innate_immune_response","MAPK8","Immune_Regulation_Pathways"
"R_Innate_immune_response","MAPK9","Immune_Regulation_Pathways"
"R_Innate_immune_response","MAPKAPK2","Immune_Regulation_Pathways"
"R_Innate_immune_response","MAPKAPK3","Immune_Regulation_Pathways"
"R_Innate_immune_response","MASP1","Immune_Regulation_Pathways"
"R_Innate_immune_response","MASP2","Immune_Regulation_Pathways"
"R_Innate_immune_response","MAVS","Immune_Regulation_Pathways"
"R_Innate_immune_response","MBL2","Immune_Regulation_Pathways"
"R_Innate_immune_response","MCEMP1","Immune_Regulation_Pathways"
"R_Innate_immune_response","MEF2A","Immune_Regulation_Pathways"
"R_Innate_immune_response","MEF2C","Immune_Regulation_Pathways"
"R_Innate_immune_response","MEFV","Immune_Regulation_Pathways"
"R_Innate_immune_response","METTL7A","Immune_Regulation_Pathways"
"R_Innate_immune_response","MGAM","Immune_Regulation_Pathways"
"R_Innate_immune_response","MGST1","Immune_Regulation_Pathways"
"R_Innate_immune_response","MIF","Immune_Regulation_Pathways"
"R_Innate_immune_response","MLEC","Immune_Regulation_Pathways"
"R_Innate_immune_response","MME","Immune_Regulation_Pathways"
"R_Innate_immune_response","MMP25","Immune_Regulation_Pathways"
"R_Innate_immune_response","MMP8","Immune_Regulation_Pathways"
"R_Innate_immune_response","MMP9","Immune_Regulation_Pathways"
"R_Innate_immune_response","MNDA","Immune_Regulation_Pathways"
"R_Innate_immune_response","MOSPD2","Immune_Regulation_Pathways"
"R_Innate_immune_response","MPO","Immune_Regulation_Pathways"
"R_Innate_immune_response","MRE11","Immune_Regulation_Pathways"
"R_Innate_immune_response","MS4A2","Immune_Regulation_Pathways"
"R_Innate_immune_response","MS4A3","Immune_Regulation_Pathways"
"R_Innate_immune_response","MUC1","Immune_Regulation_Pathways"
"R_Innate_immune_response","MUC12","Immune_Regulation_Pathways"
"R_Innate_immune_response","MUC13","Immune_Regulation_Pathways"
"R_Innate_immune_response","MUC15","Immune_Regulation_Pathways"
"R_Innate_immune_response","MUC16","Immune_Regulation_Pathways"
"R_Innate_immune_response","MUC17","Immune_Regulation_Pathways"
"R_Innate_immune_response","MUC20","Immune_Regulation_Pathways"
"R_Innate_immune_response","MUC21","Immune_Regulation_Pathways"
"R_Innate_immune_response","MUC3A","Immune_Regulation_Pathways"
"R_Innate_immune_response","MUC4","Immune_Regulation_Pathways"
"R_Innate_immune_response","MUC5AC","Immune_Regulation_Pathways"
"R_Innate_immune_response","MUC5B","Immune_Regulation_Pathways"
"R_Innate_immune_response","MUC6","Immune_Regulation_Pathways"
"R_Innate_immune_response","MUC7","Immune_Regulation_Pathways"
"R_Innate_immune_response","MUCL1","Immune_Regulation_Pathways"
"R_Innate_immune_response","MVP","Immune_Regulation_Pathways"
"R_Innate_immune_response","MYD88","Immune_Regulation_Pathways"
"R_Innate_immune_response","MYH2","Immune_Regulation_Pathways"
"R_Innate_immune_response","MYH9","Immune_Regulation_Pathways"
"R_Innate_immune_response","MYO10","Immune_Regulation_Pathways"
"R_Innate_immune_response","MYO1C","Immune_Regulation_Pathways"
"R_Innate_immune_response","MYO5A","Immune_Regulation_Pathways"
"R_Innate_immune_response","MYO9B","Immune_Regulation_Pathways"
"R_Innate_immune_response","NAPRT","Immune_Regulation_Pathways"
"R_Innate_immune_response","NBEAL2","Immune_Regulation_Pathways"
"R_Innate_immune_response","NCF1","Immune_Regulation_Pathways"
"R_Innate_immune_response","NCF2","Immune_Regulation_Pathways"
"R_Innate_immune_response","NCF4","Immune_Regulation_Pathways"
"R_Innate_immune_response","NCK1","Immune_Regulation_Pathways"
"R_Innate_immune_response","NCKAP1","Immune_Regulation_Pathways"
"R_Innate_immune_response","NCKAP1L","Immune_Regulation_Pathways"
"R_Innate_immune_response","NCKIPSD","Immune_Regulation_Pathways"
"R_Innate_immune_response","NCR2","Immune_Regulation_Pathways"
"R_Innate_immune_response","NCSTN","Immune_Regulation_Pathways"
"R_Innate_immune_response","NDUFC2","Immune_Regulation_Pathways"
"R_Innate_immune_response","NEU1","Immune_Regulation_Pathways"
"R_Innate_immune_response","NF2","Immune_Regulation_Pathways"
"R_Innate_immune_response","NFAM1","Immune_Regulation_Pathways"
"R_Innate_immune_response","NFASC","Immune_Regulation_Pathways"
"R_Innate_immune_response","NFATC1","Immune_Regulation_Pathways"
"R_Innate_immune_response","NFATC2","Immune_Regulation_Pathways"
"R_Innate_immune_response","NFATC3","Immune_Regulation_Pathways"
"R_Innate_immune_response","NFKB1","Immune_Regulation_Pathways"
"R_Innate_immune_response","NFKB2","Immune_Regulation_Pathways"
"R_Innate_immune_response","NFKBIA","Immune_Regulation_Pathways"
"R_Innate_immune_response","NFKBIB","Immune_Regulation_Pathways"
"R_Innate_immune_response","NHLRC3","Immune_Regulation_Pathways"
"R_Innate_immune_response","NIT2","Immune_Regulation_Pathways"
"R_Innate_immune_response","NKIRAS1","Immune_Regulation_Pathways"
"R_Innate_immune_response","NKIRAS2","Immune_Regulation_Pathways"
"R_Innate_immune_response","NLRC3","Immune_Regulation_Pathways"
"R_Innate_immune_response","NLRC4","Immune_Regulation_Pathways"
"R_Innate_immune_response","NLRC5","Immune_Regulation_Pathways"
"R_Innate_immune_response","NLRP1","Immune_Regulation_Pathways"
"R_Innate_immune_response","NLRP3","Immune_Regulation_Pathways"
"R_Innate_immune_response","NLRP4","Immune_Regulation_Pathways"
"R_Innate_immune_response","NLRX1","Immune_Regulation_Pathways"
"R_Innate_immune_response","NME2","Immune_Regulation_Pathways"
"R_Innate_immune_response","NOD1","Immune_Regulation_Pathways"
"R_Innate_immune_response","NOD2","Immune_Regulation_Pathways"
"R_Innate_immune_response","NOS1","Immune_Regulation_Pathways"
"R_Innate_immune_response","NOS2","Immune_Regulation_Pathways"
"R_Innate_immune_response","NOS3","Immune_Regulation_Pathways"
"R_Innate_immune_response","NPC2","Immune_Regulation_Pathways"
"R_Innate_immune_response","NRAS","Immune_Regulation_Pathways"
"R_Innate_immune_response","OLFM4","Immune_Regulation_Pathways"
"R_Innate_immune_response","OLR1","Immune_Regulation_Pathways"
"R_Innate_immune_response","ORM1","Immune_Regulation_Pathways"
"R_Innate_immune_response","ORM2","Immune_Regulation_Pathways"
"R_Innate_immune_response","ORMDL3","Immune_Regulation_Pathways"
"R_Innate_immune_response","OSCAR","Immune_Regulation_Pathways"
"R_Innate_immune_response","OSTF1","Immune_Regulation_Pathways"
"R_Innate_immune_response","OTUD5","Immune_Regulation_Pathways"
"R_Innate_immune_response","P2RX1","Immune_Regulation_Pathways"
"R_Innate_immune_response","P2RX7","Immune_Regulation_Pathways"
"R_Innate_immune_response","PA2G4","Immune_Regulation_Pathways"
"R_Innate_immune_response","PADI2","Immune_Regulation_Pathways"
"R_Innate_immune_response","PAFAH1B2","Immune_Regulation_Pathways"
"R_Innate_immune_response","PAK1","Immune_Regulation_Pathways"
"R_Innate_immune_response","PAK2","Immune_Regulation_Pathways"
"R_Innate_immune_response","PAK3","Immune_Regulation_Pathways"
"R_Innate_immune_response","PANX1","Immune_Regulation_Pathways"
"R_Innate_immune_response","PCBP2","Immune_Regulation_Pathways"
"R_Innate_immune_response","PDAP1","Immune_Regulation_Pathways"
"R_Innate_immune_response","PDPK1","Immune_Regulation_Pathways"
"R_Innate_immune_response","PDXK","Immune_Regulation_Pathways"
"R_Innate_immune_response","PDZD11","Immune_Regulation_Pathways"
"R_Innate_immune_response","PECAM1","Immune_Regulation_Pathways"
"R_Innate_immune_response","PELI1","Immune_Regulation_Pathways"
"R_Innate_immune_response","PELI2","Immune_Regulation_Pathways"
"R_Innate_immune_response","PELI3","Immune_Regulation_Pathways"
"R_Innate_immune_response","PFKL","Immune_Regulation_Pathways"
"R_Innate_immune_response","PGAM1","Immune_Regulation_Pathways"
"R_Innate_immune_response","PGLYRP1","Immune_Regulation_Pathways"
"R_Innate_immune_response","PGLYRP2","Immune_Regulation_Pathways"
"R_Innate_immune_response","PGLYRP3","Immune_Regulation_Pathways"
"R_Innate_immune_response","PGLYRP4","Immune_Regulation_Pathways"
"R_Innate_immune_response","PGM1","Immune_Regulation_Pathways"
